time,voltage,rpm,direction
49.29,0,0,down
49.3,0,0,down
49.31,0,0,down
49.32,0,0,down
49.33,0,0,down
49.34,0,0,down
49.35,0,0,down
49.36,0,0,down
49.37,0,0,down
49.38,0,0,down
49.39,0,0,down
49.4,0,0,down
49.41,0,0,down
49.42,0,0,down
49.43,0,0,down
49.44,0,0,down
49.45,0,0,down
49.46,0,0,down
49.47,0,0,down
49.48,0,0,down
49.49,0,0,down
49.5,0,0,down
49.51,0,0,down
49.52,0,0,down
49.53,0,0,down
49.54,0,0,down
49.55,0,0,down
49.56,0,0,down
49.57,0,0,down
49.58,0,0,down
49.59,0,0,down
49.6,0,0,down
49.61,0,0,down
49.62,0,0,down
49.63,0,0,down
49.64,0,0,down
49.65,0,0,down
49.66,0,0,down
49.67,0,0,down
49.68,0,0,down
49.69,0,0,down
49.7,0,0,down
49.71,0,0,down
49.72,0,0,down
49.73,0,0,down
49.74,0,0,down
49.75,0,0,down
49.76,0,0,down
49.77,0,0,down
49.78,0,0,down
49.79,0,0,down
49.8,0,0,down
49.81,0,0,down
49.82,0,0,down
49.83,0,0,down
49.84,0,0,down
49.85,0,0,down
49.86,0,0,down
49.87,0,0,down
49.88,0,0,down
49.89,0,0,down
49.9,0,0,down
49.91,0,0,down
49.92,0,0,down
49.93,0,0,down
49.94,0,0,down
49.95,0,0,down
49.96,0,0,down
49.97,0,0,down
49.98,0,0,down
49.99,0,0,down
50,0,0,down
50.01,0,0,down
50.02,0,0,down
50.03,0,0,down
50.04,0,0,down
50.05,0,0,down
50.06,0,0,down
50.07,0,0,down
50.08,0,0,down
50.09,0,0,down
50.1,0,0,down
50.11,0,0,down
50.12,0,0,down
50.13,0,0,down
50.14,0,0,down
50.15,0,0,down
50.16,0,0,down
50.17,0,0,down
50.18,0,0,down
50.19,0,0,down
50.2,0,0,down
50.21,0,0,down
50.22,0,0,down
50.23,0,0,down
50.24,0,0,down
50.25,0,0,down
50.26,0,0,down
50.27,0,0,down
50.28,0,0,down
50.29,0,0,down
50.3,0,0,down
50.31,0,0,down
50.32,0,0,down
50.33,0,0,down
50.34,0,0,down
50.35,0,0,down
50.36,0,0,down
50.37,0,0,down
50.38,0,0,down
50.39,0,0,down
50.4,0,0,down
50.41,0,0,down
50.42,0,0,down
50.43,0,0,down
50.44,0,0,down
50.45,0,0,down
50.46,0,0,down
50.47,0,0,down
50.48,0,0,down
50.49,0,0,down
50.5,0,0,down
50.51,0,0,down
50.52,0,0,down
50.53,0,0,down
50.54,0,0,down
50.55,0,0,down
50.56,0,0,down
50.57,0,0,down
50.58,0,0,down
50.59,0,0,down
50.6,0,0,down
50.61,0,0,down
50.62,0,0,down
50.63,0,0,down
50.64,0,0,down
50.65,0,0,down
50.66,0,0,down
50.67,0,0,down
50.68,0,0,down
50.69,0,0,down
50.7,0,0,down
50.71,0,0,down
50.72,0,0,down
50.73,0,0,down
50.74,0,0,down
50.75,0,0,down
50.76,0,0,down
50.77,0,0,down
50.78,0,0,down
50.79,0,0,down
50.8,0,0,down
50.81,0,0,down
50.82,0,0,down
50.83,0,0,down
50.84,0,0,down
50.85,0,0,down
50.86,0,0,down
50.87,0,0,down
50.88,0,0,down
50.89,0,0,down
50.9,0,0,down
50.91,0,0,down
50.92,0,0,down
50.93,0,0,down
50.94,0,0,down
50.95,0,0,down
50.96,0,0,down
50.97,0,0,down
50.98,0,0,down
50.99,0,0,down
51,-2,0,down
51.01,-2,0,down
51.02,-2,0,down
51.03,-2,0,down
51.04,-2,0,down
51.05,-2,0,down
51.06,-2,0,down
51.07,-2,0,down
51.08,-2,0,down
51.09,-2,0,down
51.1,-2,0,down
51.11,-2,0,down
51.12,-2,0,down
51.13,-2,0,down
51.14,-2,0,down
51.15,-2,0,down
51.16,-2,0,down
51.17,-2,0,down
51.18,-2,0,down
51.19,-2,0,down
51.2,-2,0,down
51.21,-2,0,down
51.22,-2,0,down
51.23,-2,0,down
51.24,-2,0,down
51.25,-2,0,down
51.26,-2,0,down
51.27,-2,0,down
51.28,-2,0,down
51.29,-2,0,down
51.3,-2,0,down
51.31,-2,0,down
51.32,-2,0,down
51.33,-2,0,down
51.34,-2,0,down
51.35,-2,0,down
51.36,-2,0,down
51.37,-2,0,down
51.38,-2,0,down
51.39,-2,0,down
51.4,-2,0,down
51.41,-2,0,down
51.42,-2,0,down
51.43,-2,0,down
51.44,-2,0,down
51.45,-2,0,down
51.46,-2,0,down
51.47,-2,0,down
51.48,-2,0,down
51.49,-2,0,down
51.5,-2,0,down
51.51,-2,0,down
51.52,-2,0,down
51.53,-2,0,down
51.54,-2,0,down
51.55,-2,0,down
51.56,-2,0,down
51.57,-2,0,down
51.58,-2,0,down
51.59,-2,0,down
51.6,-2,0,down
51.61,-2,0,down
51.62,-2,0,down
51.63,-2,0,down
51.64,-2,0,down
51.65,-2,0,down
51.66,-2,0,down
51.67,-2,0,down
51.68,-2,0,down
51.69,-2,0,down
51.7,-2,0,down
51.71,-2,0,down
51.72,-2,0,down
51.73,-2,0,down
51.74,-2,0,down
51.75,-2,0,down
51.76,-2,0,down
51.77,-2,0,down
51.78,-2,0,down
51.79,-2,0,down
51.8,-2,0,down
51.81,-2,0,down
51.82,-2,0,down
51.83,-2,0,down
51.84,-2,0,down
51.85,-2,0,down
51.86,-2,0,down
51.87,-2,0,down
51.88,-2,0,down
51.89,-2,0,down
51.9,-2,0,down
51.91,-2,0,down
51.92,-2,0,down
51.93,-2,0,down
51.94,-2,0,down
51.95,-2,0,down
51.96,-2,0,down
51.97,-2,0,down
51.98,-2,0,down
51.99,-2,0,down
52,-2,0,down
52.01,-2,0,down
52.02,-2,0,down
52.03,-2,0,down
52.04,-2,0,down
52.05,-2,0,down
52.06,-2,0,down
52.07,-2,0,down
52.08,-2,0,down
52.09,-2,0,down
52.1,-2,0,down
52.11,-2,0,down
52.12,-2,0,down
52.13,-2,0,down
52.14,-2,0,down
52.15,-2,0,down
52.16,-2,0,down
52.17,-2,0,down
52.18,-2,0,down
52.19,-2,0,down
52.2,-2,0,down
52.21,-2,0,down
52.22,-2,0,down
52.23,-2,0,down
52.24,-2,0,down
52.25,-2,0,down
52.26,-2,0,down
52.27,-2,0,down
52.28,-2,0,down
52.29,-2,0,down
52.3,-2,0,down
52.31,-2,0,down
52.32,-2,0,down
52.33,-2,0,down
52.34,-2,0,down
52.35,-2,0,down
52.36,-2,0,down
52.37,-2,0,down
52.38,-2,0,down
52.39,-2,0,down
52.4,-2,0,down
52.41,-2,0,down
52.42,-2,0,down
52.43,-2,0,down
52.44,-2,0,down
52.45,-2,0,down
52.46,-2,0,down
52.47,-2,0,down
52.48,-2,0,down
52.49,-2,0,down
52.5,-2,0,down
52.51,-2,0,down
52.52,-2,0,down
52.53,-2,0,down
52.54,-2,0,down
52.55,-2,0,down
52.56,-2,0,down
52.57,-2,0,down
52.58,-2,0,down
52.59,-2,0,down
52.6,-2,0,down
52.61,-2,0,down
52.62,-2,0,down
52.63,-2,0,down
52.64,-2,0,down
52.65,-2,0,down
52.66,-2,0,down
52.67,-2,0,down
52.68,-2,0,down
52.69,-2,0,down
52.7,-2,0,down
52.71,-2,0,down
52.72,-2,0,down
52.73,-2,0,down
52.74,-2,0,down
52.75,-2,0,down
52.76,-2,0,down
52.77,-2,0,down
52.78,-2,0,down
52.79,-2,0,down
52.8,-2,0,down
52.81,-2,0,down
52.82,-2,0,down
52.83,-2,0,down
52.84,-2,0,down
52.85,-2,0,down
52.86,-2,0,down
52.87,-2,0,down
52.88,-2,0,down
52.89,-2,0,down
52.9,-2,0,down
52.91,-2,0,down
52.92,-2,0,down
52.93,-2,0,down
52.94,-2,0,down
52.95,-2,0,down
52.96,-2,0,down
52.97,-2,0,down
52.98,-2,0,down
52.99,-2,0,down
53,-2,0,down
53.01,-2,0,down
53.02,-2,0,down
53.03,-2,0,down
53.04,-2,0,down
53.05,-2,0,down
53.06,-2,0,down
53.07,-2,0,down
53.08,-2,0,down
53.09,-2,0,down
53.1,-2,0,down
53.11,-2,0,down
53.12,-2,0,down
53.13,-2,0,down
53.14,-2,0,down
53.15,-2,0,down
53.16,-2,0,down
53.17,-2,0,down
53.18,-2,0,down
53.19,-2,0,down
53.2,-2,0,down
53.21,-2,0,down
53.22,-2,0,down
53.23,-2,0,down
53.24,-2,0,down
53.25,-2,0,down
53.26,-2,0,down
53.27,-2,0,down
53.28,-2,0,down
53.29,-2,0,down
53.3,-2,0,down
53.31,-2,0,down
53.32,-2,0,down
53.33,-2,0,down
53.34,-2,0,down
53.35,-2,0,down
53.36,-2,0,down
53.37,-2,0,down
53.38,-2,0,down
53.39,-2,0,down
53.4,-2,0,down
53.41,-2,0,down
53.42,-2,0,down
53.43,-2,0,down
53.44,-2,0,down
53.45,-2,0,down
53.46,-2,0,down
53.47,-2,0,down
53.48,-2,0,down
53.49,-2,0,down
53.5,-2,0,down
53.51,-2,0,down
53.52,-2,0,down
53.53,-2,0,down
53.54,-2,0,down
53.55,-2,0,down
53.56,-2,0,down
53.57,-2,0,down
53.58,-2,0,down
53.59,-2,0,down
53.6,-2,0,down
53.61,-2,0,down
53.62,-2,0,down
53.63,-2,0,down
53.64,-2,0,down
53.65,-2,0,down
53.66,-2,0,down
53.67,-2,0,down
53.68,-2,0,down
53.69,-2,0,down
53.7,-2,0,down
53.71,-2,0,down
53.72,-2,0,down
53.73,-2,0,down
53.74,-2,0,down
53.75,-2,0,down
53.76,-2,0,down
53.77,-2,0,down
53.78,-2,0,down
53.79,-2,0,down
53.8,-2,0,down
53.81,-2,0,down
53.82,-2,0,down
53.83,-2,0,down
53.84,-2,0,down
53.85,-2,0,down
53.86,-2,0,down
53.87,-2,0,down
53.88,-2,0,down
53.89,-2,0,down
53.9,-2,0,down
53.91,-2,0,down
53.92,-2,0,down
53.93,-2,0,down
53.94,-2,0,down
53.95,-2,0,down
53.96,-2,0,down
53.97,-2,0,down
53.98,-2,0,down
53.99,-2,0,down
54,-4,0,down
54.01,-4,0,down
54.02,-4,0,down
54.03,-4,0,down
54.04,-4,0,down
54.05,-4,0,down
54.06,-4,0,down
54.07,-4,0,down
54.08,-4,0,down
54.09,-4,0,down
54.1,-4,0,down
54.11,-4,0,down
54.12,-4,0,down
54.13,-4,-2.5,down
54.14,-4,-5.5,down
54.15,-4,-8,down
54.16,-4,-12,down
54.17,-4,-16,down
54.18,-4,-18,down
54.19,-4,-19.5,down
54.2,-4,-22,down
54.21,-4,-23.5,down
54.22,-4,-25,down
54.23,-4,-26,down
54.24,-4,-27.5,down
54.25,-4,-29,down
54.26,-4,-31.5,down
54.27,-4,-33,down
54.28,-4,-34.5,down
54.29,-4,-36,down
54.3,-4,-37.5,down
54.31,-4,-37.5,down
54.32,-4,-38.5,down
54.33,-4,-40.5,down
54.34,-4,-41.5,down
54.35,-4,-42.5,down
54.36,-4,-45.5,down
54.37,-4,-46.5,down
54.38,-4,-47,down
54.39,-4,-48,down
54.4,-4,-49,down
54.41,-4,-48,down
54.42,-4,-49,down
54.43,-4,-49.5,down
54.44,-4,-50,down
54.45,-4,-50.5,down
54.46,-4,-53,down
54.47,-4,-53,down
54.48,-4,-54,down
54.49,-4,-55.5,down
54.5,-4,-56,down
54.51,-4,-55,down
54.52,-4,-56.5,down
54.53,-4,-57.5,down
54.54,-4,-58.5,down
54.55,-4,-59.5,down
54.56,-4,-60,down
54.57,-4,-60.5,down
54.58,-4,-61.5,down
54.59,-4,-61.5,down
54.6,-4,-62,down
54.61,-4,-63,down
54.62,-4,-64,down
54.63,-4,-64,down
54.64,-4,-64.5,down
54.65,-4,-65,down
54.66,-4,-65,down
54.67,-4,-65,down
54.68,-4,-65,down
54.69,-4,-65,down
54.7,-4,-65.5,down
54.71,-4,-65.5,down
54.72,-4,-66,down
54.73,-4,-66.5,down
54.74,-4,-67.5,down
54.75,-4,-67.5,down
54.76,-4,-68,down
54.77,-4,-68.5,down
54.78,-4,-69,down
54.79,-4,-69.5,down
54.8,-4,-70,down
54.81,-4,-71,down
54.82,-4,-71.5,down
54.83,-4,-72,down
54.84,-4,-72.5,down
54.85,-4,-73,down
54.86,-4,-73.5,down
54.87,-4,-73.5,down
54.88,-4,-73.5,down
54.89,-4,-73,down
54.9,-4,-73,down
54.91,-4,-72.5,down
54.92,-4,-72.5,down
54.93,-4,-73,down
54.94,-4,-73,down
54.95,-4,-73.5,down
54.96,-4,-74,down
54.97,-4,-75,down
54.98,-4,-75,down
54.99,-4,-76,down
55,-4,-76.5,down
55.01,-4,-77.5,down
55.02,-4,-77.5,down
55.03,-4,-78.5,down
55.04,-4,-79,down
55.05,-4,-79.5,down
55.06,-4,-79,down
55.07,-4,-79.5,down
55.08,-4,-79.5,down
55.09,-4,-78.5,down
55.1,-4,-78,down
55.11,-4,-78.5,down
55.12,-4,-78,down
55.13,-4,-78,down
55.14,-4,-79.5,down
55.15,-4,-79.5,down
55.16,-4,-80,down
55.17,-4,-80.5,down
55.18,-4,-81.5,down
55.19,-4,-81,down
55.2,-4,-83,down
55.21,-4,-82.5,down
55.22,-4,-84,down
55.23,-4,-83.5,down
55.24,-4,-84,down
55.25,-4,-83.5,down
55.26,-4,-84,down
55.27,-4,-82.5,down
55.28,-4,-82.5,down
55.29,-4,-82.5,down
55.3,-4,-81.5,down
55.31,-4,-81.5,down
55.32,-4,-82,down
55.33,-4,-81.5,down
55.34,-4,-82,down
55.35,-4,-82.5,down
55.36,-4,-83.5,down
55.37,-4,-83,down
55.38,-4,-84.5,down
55.39,-4,-84.5,down
55.4,-4,-85,down
55.41,-4,-84.5,down
55.42,-4,-85,down
55.43,-4,-84.5,down
55.44,-4,-84.5,down
55.45,-4,-83.5,down
55.46,-4,-83.5,down
55.47,-4,-84,down
55.48,-4,-83,down
55.49,-4,-83,down
55.5,-4,-84.5,down
55.51,-4,-84,down
55.52,-4,-84,down
55.53,-4,-84.5,down
55.54,-4,-84.5,down
55.55,-4,-83.5,down
55.56,-4,-85,down
55.57,-4,-85,down
55.58,-4,-86,down
55.59,-4,-86,down
55.6,-4,-86.5,down
55.61,-4,-85.5,down
55.62,-4,-85.5,down
55.63,-4,-84.5,down
55.64,-4,-84.5,down
55.65,-4,-84,down
55.66,-4,-84,down
55.67,-4,-83.5,down
55.68,-4,-84,down
55.69,-4,-84,down
55.7,-4,-85,down
55.71,-4,-85,down
55.72,-4,-86,down
55.73,-4,-86.5,down
55.74,-4,-86.5,down
55.75,-4,-86.5,down
55.76,-4,-87.5,down
55.77,-4,-87.5,down
55.78,-4,-87.5,down
55.79,-4,-87.5,down
55.8,-4,-87.5,down
55.81,-4,-86.5,down
55.82,-4,-86,down
55.83,-4,-85,down
55.84,-4,-85.5,down
55.85,-4,-85.5,down
55.86,-4,-86,down
55.87,-4,-86.5,down
55.88,-4,-87.5,down
55.89,-4,-87.5,down
55.9,-4,-87.5,down
55.91,-4,-88,down
55.92,-4,-88.5,down
55.93,-4,-88.5,down
55.94,-4,-89,down
55.95,-4,-89,down
55.96,-4,-89,down
55.97,-4,-88,down
55.98,-4,-88,down
55.99,-4,-87,down
56,-4,-86.5,down
56.01,-4,-86,down
56.02,-4,-86.5,down
56.03,-4,-86,down
56.04,-4,-86.5,down
56.05,-4,-86.5,down
56.06,-4,-87,down
56.07,-4,-86.5,down
56.08,-4,-88,down
56.09,-4,-87.5,down
56.1,-4,-88.5,down
56.11,-4,-88,down
56.12,-4,-88.5,down
56.13,-4,-87.5,down
56.14,-4,-88,down
56.15,-4,-87,down
56.16,-4,-86.5,down
56.17,-4,-86.5,down
56.18,-4,-86,down
56.19,-4,-85.5,down
56.2,-4,-86,down
56.21,-4,-86,down
56.22,-4,-86,down
56.23,-4,-86,down
56.24,-4,-86.5,down
56.25,-4,-87,down
56.26,-4,-87,down
56.27,-4,-88,down
56.28,-4,-89,down
56.29,-4,-89,down
56.3,-4,-88.5,down
56.31,-4,-88.5,down
56.32,-4,-87,down
56.33,-4,-86,down
56.34,-4,-86,down
56.35,-4,-85,down
56.36,-4,-85.5,down
56.37,-4,-86,down
56.38,-4,-86.5,down
56.39,-4,-87,down
56.4,-4,-88,down
56.41,-4,-88,down
56.42,-4,-88.5,down
56.43,-4,-88.5,down
56.44,-4,-88.5,down
56.45,-4,-89,down
56.46,-4,-89.5,down
56.47,-4,-89,down
56.48,-4,-90,down
56.49,-4,-89,down
56.5,-4,-88.5,down
56.51,-4,-87.5,down
56.52,-4,-88,down
56.53,-4,-87.5,down
56.54,-4,-88.5,down
56.55,-4,-88.5,down
56.56,-4,-89.5,down
56.57,-4,-89,down
56.58,-4,-89.5,down
56.59,-4,-89.5,down
56.6,-4,-90,down
56.61,-4,-90.5,down
56.62,-4,-91,down
56.63,-4,-90.5,down
56.64,-4,-90.5,down
56.65,-4,-90,down
56.66,-4,-89.5,down
56.67,-4,-88.5,down
56.68,-4,-88.5,down
56.69,-4,-87.5,down
56.7,-4,-87.5,down
56.71,-4,-87.5,down
56.72,-4,-88,down
56.73,-4,-87.5,down
56.74,-4,-88.5,down
56.75,-4,-88,down
56.76,-4,-89.5,down
56.77,-4,-89.5,down
56.78,-4,-90,down
56.79,-4,-90,down
56.8,-4,-90.5,down
56.81,-4,-89,down
56.82,-4,-89,down
56.83,-4,-88.5,down
56.84,-4,-87.5,down
56.85,-4,-87.5,down
56.86,-4,-87,down
56.87,-4,-87,down
56.88,-4,-87,down
56.89,-4,-87,down
56.9,-4,-88,down
56.91,-4,-87.5,down
56.92,-4,-87.5,down
56.93,-4,-88,down
56.94,-4,-88.5,down
56.95,-4,-88,down
56.96,-4,-89.5,down
56.97,-4,-89.5,down
56.98,-4,-89,down
56.99,-4,-89,down
57,-6,-89,down
57.01,-6,-88,down
57.02,-6,-88,down
57.03,-6,-88.5,down
57.04,-6,-90,down
57.05,-6,-91,down
57.06,-6,-94.5,down
57.07,-6,-97,down
57.08,-6,-99.5,down
57.09,-6,-102,down
57.1,-6,-104,down
57.11,-6,-105,down
57.12,-6,-107.5,down
57.13,-6,-109,down
57.14,-6,-110,down
57.15,-6,-110.5,down
57.16,-6,-113,down
57.17,-6,-113,down
57.18,-6,-115,down
57.19,-6,-116,down
57.2,-6,-119,down
57.21,-6,-118.5,down
57.22,-6,-121,down
57.23,-6,-122,down
57.24,-6,-124,down
57.25,-6,-125,down
57.26,-6,-128,down
57.27,-6,-128,down
57.28,-6,-128.5,down
57.29,-6,-127.5,down
57.3,-6,-128,down
57.31,-6,-126.5,down
57.32,-6,-128,down
57.33,-6,-128,down
57.34,-6,-130.5,down
57.35,-6,-130.5,down
57.36,-6,-133.5,down
57.37,-6,-133.5,down
57.38,-6,-135,down
57.39,-6,-134,down
57.4,-6,-134.5,down
57.41,-6,-132,down
57.42,-6,-132.5,down
57.43,-6,-132,down
57.44,-6,-132.5,down
57.45,-6,-133,down
57.46,-6,-135,down
57.47,-6,-135.5,down
57.48,-6,-136.5,down
57.49,-6,-137,down
57.5,-6,-136.5,down
57.51,-6,-135.5,down
57.52,-6,-135,down
57.53,-6,-134.5,down
57.54,-6,-135.5,down
57.55,-6,-136.5,down
57.56,-6,-139,down
57.57,-6,-139.5,down
57.58,-6,-141.5,down
57.59,-6,-141.5,down
57.6,-6,-142,down
57.61,-6,-140,down
57.62,-6,-140,down
57.63,-6,-139.5,down
57.64,-6,-140,down
57.65,-6,-140.5,down
57.66,-6,-142,down
57.67,-6,-144,down
57.68,-6,-144.5,down
57.69,-6,-145,down
57.7,-6,-145.5,down
57.71,-6,-144.5,down
57.72,-6,-143.5,down
57.73,-6,-142,down
57.74,-6,-141.5,down
57.75,-6,-141.5,down
57.76,-6,-143.5,down
57.77,-6,-144,down
57.78,-6,-146,down
57.79,-6,-146,down
57.8,-6,-146,down
57.81,-6,-144.5,down
57.82,-6,-144,down
57.83,-6,-143,down
57.84,-6,-144,down
57.85,-6,-143,down
57.86,-6,-144.5,down
57.87,-6,-144,down
57.88,-6,-145,down
57.89,-6,-145,down
57.9,-6,-145.5,down
57.91,-6,-144.5,down
57.92,-6,-145,down
57.93,-6,-144,down
57.94,-6,-144.5,down
57.95,-6,-144,down
57.96,-6,-145.5,down
57.97,-6,-145.5,down
57.98,-6,-147,down
57.99,-6,-147,down
58,-6,-148.5,down
58.01,-6,-148,down
58.02,-6,-148.5,down
58.03,-6,-146.5,down
58.04,-6,-146.5,down
58.05,-6,-146.5,down
58.06,-6,-147,down
58.07,-6,-147,down
58.08,-6,-150,down
58.09,-6,-150,down
58.1,-6,-151,down
58.11,-6,-150.5,down
58.12,-6,-151,down
58.13,-6,-148.5,down
58.14,-6,-148.5,down
58.15,-6,-147.5,down
58.16,-6,-147.5,down
58.17,-6,-148,down
58.18,-6,-149.5,down
58.19,-6,-149,down
58.2,-6,-149.5,down
58.21,-6,-149.5,down
58.22,-6,-149,down
58.23,-6,-147,down
58.24,-6,-146.5,down
58.25,-6,-145.5,down
58.26,-6,-145.5,down
58.27,-6,-145.5,down
58.28,-6,-146.5,down
58.29,-6,-147.5,down
58.3,-6,-148.5,down
58.31,-6,-148,down
58.32,-6,-148,down
58.33,-6,-147,down
58.34,-6,-146,down
58.35,-6,-145.5,down
58.36,-6,-145.5,down
58.37,-6,-146,down
58.38,-6,-148,down
58.39,-6,-149.5,down
58.4,-6,-150.5,down
58.41,-6,-151,down
58.42,-6,-151,down
58.43,-6,-149.5,down
58.44,-6,-148.5,down
58.45,-6,-147.5,down
58.46,-6,-148.5,down
58.47,-6,-148.5,down
58.48,-6,-150.5,down
58.49,-6,-151.5,down
58.5,-6,-152.5,down
58.51,-6,-152,down
58.52,-6,-152.5,down
58.53,-6,-151,down
58.54,-6,-150,down
58.55,-6,-149.5,down
58.56,-6,-149.5,down
58.57,-6,-149,down
58.58,-6,-150,down
58.59,-6,-151,down
58.6,-6,-151,down
58.61,-6,-150.5,down
58.62,-6,-151.5,down
58.63,-6,-150,down
58.64,-6,-149.5,down
58.65,-6,-148,down
58.66,-6,-148.5,down
58.67,-6,-147,down
58.68,-6,-148,down
58.69,-6,-147.5,down
58.7,-6,-149.5,down
58.71,-6,-149,down
58.72,-6,-150,down
58.73,-6,-149,down
58.74,-6,-149,down
58.75,-6,-148,down
58.76,-6,-147.5,down
58.77,-6,-147,down
58.78,-6,-148.5,down
58.79,-6,-149.5,down
58.8,-6,-151,down
58.81,-6,-151.5,down
58.82,-6,-153,down
58.83,-6,-151.5,down
58.84,-6,-151,down
58.85,-6,-149,down
58.86,-6,-150,down
58.87,-6,-149,down
58.88,-6,-150.5,down
58.89,-6,-151,down
58.9,-6,-153,down
58.91,-6,-152,down
58.92,-6,-154,down
58.93,-6,-153,down
58.94,-6,-152.5,down
58.95,-6,-151,down
58.96,-6,-151.5,down
58.97,-6,-150,down
58.98,-6,-150,down
58.99,-6,-151.5,down
59,-6,-152,down
59.01,-6,-151.5,down
59.02,-6,-150.5,down
59.03,-6,-150,down
59.04,-6,-148.5,down
59.05,-6,-147,down
59.06,-6,-148,down
59.07,-6,-147,down
59.08,-6,-148.5,down
59.09,-6,-148.5,down
59.1,-6,-151,down
59.11,-6,-149.5,down
59.12,-6,-150,down
59.13,-6,-148.5,down
59.14,-6,-148,down
59.15,-6,-147,down
59.16,-6,-147.5,down
59.17,-6,-148,down
59.18,-6,-149.5,down
59.19,-6,-151,down
59.2,-6,-152,down
59.21,-6,-152,down
59.22,-6,-152,down
59.23,-6,-151.5,down
59.24,-6,-150.5,down
59.25,-6,-149,down
59.26,-6,-150,down
59.27,-6,-151,down
59.28,-6,-151,down
59.29,-6,-153,down
59.3,-6,-153.5,down
59.31,-6,-153.5,down
59.32,-6,-153,down
59.33,-6,-152.5,down
59.34,-6,-151,down
59.35,-6,-150.5,down
59.36,-6,-150.5,down
59.37,-6,-150,down
59.38,-6,-151,down
59.39,-6,-152,down
59.4,-6,-153.5,down
59.41,-6,-152.5,down
59.42,-6,-153,down
59.43,-6,-151.5,down
59.44,-6,-150,down
59.45,-6,-148,down
59.46,-6,-148.5,down
59.47,-6,-148.5,down
59.48,-6,-149.5,down
59.49,-6,-149.5,down
59.5,-6,-153.5,down
59.51,-6,-152.5,down
59.52,-6,-151.5,down
59.53,-6,-151,down
59.54,-6,-150,down
59.55,-6,-147,down
59.56,-6,-147.5,down
59.57,-6,-148.5,down
59.58,-6,-150,down
59.59,-6,-151.5,down
59.6,-6,-154.5,down
59.61,-6,-154.5,down
59.62,-6,-154.5,down
59.63,-6,-153,down
59.64,-6,-152,down
59.65,-6,-149.5,down
59.66,-6,-150.5,down
59.67,-6,-150.5,down
59.68,-6,-152,down
59.69,-6,-153.5,down
59.7,-6,-155,down
59.71,-6,-154,down
59.72,-6,-154,down
59.73,-6,-152.5,down
59.74,-6,-151,down
59.75,-6,-149,down
59.76,-6,-151,down
59.77,-6,-150.5,down
59.78,-6,-152,down
59.79,-6,-153.5,down
59.8,-6,-153.5,down
59.81,-6,-151.5,down
59.82,-6,-152,down
59.83,-6,-150,down
59.84,-6,-148.5,down
59.85,-6,-148,down
59.86,-6,-148.5,down
59.87,-6,-147.5,down
59.88,-6,-149.5,down
59.89,-6,-150,down
59.9,-6,-151.5,down
59.91,-6,-150.5,down
59.92,-6,-150,down
59.93,-6,-149,down
59.94,-6,-148.5,down
59.95,-6,-147.5,down
59.96,-6,-148.5,down
59.97,-6,-149,down
59.98,-6,-150,down
59.99,-6,-151,down
60,-8,-152.5,down
60.01,-8,-152,down
60.02,-8,-154,down
60.03,-8,-154.5,down
60.04,-8,-156.5,down
60.05,-8,-158.5,down
60.06,-8,-164.5,down
60.07,-8,-168,down
60.08,-8,-172.5,down
60.09,-8,-176,down
60.1,-8,-179,down
60.11,-8,-178.5,down
60.12,-8,-180,down
60.13,-8,-181,down
60.14,-8,-183,down
60.15,-8,-184.5,down
60.16,-8,-189,down
60.17,-8,-191,down
60.18,-8,-195,down
60.19,-8,-195.5,down
60.2,-8,-196.5,down
60.21,-8,-194,down
60.22,-8,-196,down
60.23,-8,-194.5,down
60.24,-8,-196.5,down
60.25,-8,-198,down
60.26,-8,-202,down
60.27,-8,-200.5,down
60.28,-8,-203.5,down
60.29,-8,-202.5,down
60.3,-8,-204,down
60.31,-8,-204,down
60.32,-8,-208,down
60.33,-8,-207,down
60.34,-8,-208,down
60.35,-8,-206.5,down
60.36,-8,-209,down
60.37,-8,-208,down
60.38,-8,-213,down
60.39,-8,-214.5,down
60.4,-8,-217.5,down
60.41,-8,-214.5,down
60.42,-8,-215,down
60.43,-8,-210.5,down
60.44,-8,-212,down
60.45,-8,-210,down
60.46,-8,-214.5,down
60.47,-8,-214,down
60.48,-8,-217,down
60.49,-8,-214.5,down
60.5,-8,-215.5,down
60.51,-8,-211.5,down
60.52,-8,-212,down
60.53,-8,-210.5,down
60.54,-8,-212,down
60.55,-8,-211,down
60.56,-8,-213,down
60.57,-8,-212.5,down
60.58,-8,-212.5,down
60.59,-8,-212.5,down
60.6,-8,-214.5,down
60.61,-8,-214,down
60.62,-8,-215,down
60.63,-8,-213,down
60.64,-8,-214.5,down
60.65,-8,-213,down
60.66,-8,-216.5,down
60.67,-8,-217,down
60.68,-8,-220,down
60.69,-8,-218,down
60.7,-8,-218,down
60.71,-8,-214,down
60.72,-8,-214,down
60.73,-8,-212.5,down
60.74,-8,-214,down
60.75,-8,-214.5,down
60.76,-8,-217,down
60.77,-8,-214.5,down
60.78,-8,-215,down
60.79,-8,-213,down
60.8,-8,-214,down
60.81,-8,-212,down
60.82,-8,-213.5,down
60.83,-8,-212.5,down
60.84,-8,-212.5,down
60.85,-8,-210.5,down
60.86,-8,-213.5,down
60.87,-8,-214,down
60.88,-8,-216,down
60.89,-8,-217.5,down
60.9,-8,-218.5,down
60.91,-8,-214,down
60.92,-8,-214.5,down
60.93,-8,-214.5,down
60.94,-8,-215,down
